vehicleId,lat,lng,dateStored,velocity,odometer,engineVoltage,dateStoredHuman,dateOnlyStoredHuman,timeOnly,orientation
15,37.51079,22.3863816,1729947503000,23.0,0.0,5.033,2024-10-26 15:58:23,2024-10-26,15:58:23,West
15,37.5107783,22.3861799,1729947532000,0.0,0.0,5.033,2024-10-26 15:58:52,2024-10-26,15:58:52,Southeast
15,37.51068,22.3863483,1729951166000,15.0,0.0,5.033,2024-10-26 16:59:26,2024-10-26,16:59:26,Northwest
15,37.5107266,22.38631,1729951170000,13.0,0.0,5.033,2024-10-26 16:59:30,2024-10-26,16:59:30,Northeast
15,37.5107466,22.386335,1729951173000,7.0,0.0,5.03,2024-10-26 16:59:33,2024-10-26,16:59:33,Northeast
15,37.5107733,22.3863866,1729951186000,6.0,0.0,5.032,2024-10-26 16:59:46,2024-10-26,16:59:46,Northwest
15,37.5109383,22.3862749,1729951190000,14.0,0.0,5.029,2024-10-26 16:59:50,2024-10-26,16:59:50,Northeast
15,37.5109433,22.3862816,1729951194000,7.0,0.0,5.027,2024-10-26 16:59:54,2024-10-26,16:59:54,Southwest
15,37.510675,22.3857733,1729954827000,21.0,0.0,5.033,2024-10-26 18:00:27,2024-10-26,18:00:27,Northwest
15,37.5107833,22.3855916,1729954831000,17.0,0.0,5.032,2024-10-26 18:00:31,2024-10-26,18:00:31,Northwest
15,37.51087,22.3853366,1729954848000,26.0,0.0,5.033,2024-10-26 18:00:48,2024-10-26,18:00:48,West
15,37.5108733,22.385105,1729954852000,23.0,0.0,5.033,2024-10-26 18:00:52,2024-10-26,18:00:52,Northwest
15,37.5108933,22.3850483,1729954855000,12.0,0.0,5.026,2024-10-26 18:00:55,2024-10-26,18:00:55,Southeast
15,37.5100183,22.3867816,1729956528000,28.0,0.0,5.033,2024-10-26 18:28:48,2024-10-26,18:28:48,North
15,37.5101266,22.3867699,1729956535000,12.0,0.0,5.027,2024-10-26 18:28:55,2024-10-26,18:28:55,North
15,37.5103066,22.3866899,1729956536000,8.0,0.0,5.027,2024-10-26 18:28:56,2024-10-26,18:28:56,North
15,37.5104866,22.386635,1729956541000,0.0,0.0,5.023,2024-10-26 18:29:01,2024-10-26,18:29:01,Northwest
15,37.5105949,22.3865166,1729956546000,7.0,0.0,5.029,2024-10-26 18:29:06,2024-10-26,18:29:06,West
15,37.5105949,22.386425,1729956548000,11.0,0.0,5.029,2024-10-26 18:29:08,2024-10-26,18:29:08,West
15,37.5105683,22.3861516,1729956552000,20.0,0.0,5.032,2024-10-26 18:29:12,2024-10-26,18:29:12,West
15,37.510605,22.3859116,1729956555000,28.0,0.0,5.033,2024-10-26 18:29:15,2024-10-26,18:29:15,Northwest
15,37.5107116,22.3856316,1729956557000,35.0,0.0,5.033,2024-10-26 18:29:17,2024-10-26,18:29:17,East
15,37.5106016,22.38608,1729960650000,23.0,0.0,5.033,2024-10-26 19:37:30,2024-10-26,19:37:30,West
15,37.5105999,22.3859033,1729960655000,16.0,0.0,5.023,2024-10-26 19:37:35,2024-10-26,19:37:35,West
15,37.510645,22.38565,1729960665000,23.0,0.0,5.028,2024-10-26 19:37:45,2024-10-26,19:37:45,West
15,37.5106283,22.385365,1729960668000,33.0,0.0,5.031,2024-10-26 19:37:48,2024-10-26,19:37:48,West
15,37.5105966,22.3850483,1729960671000,34.0,0.0,5.026,2024-10-26 19:37:51,2024-10-26,19:37:51,West
15,37.5106966,22.3847166,1729960675000,28.0,0.0,5.028,2024-10-26 19:37:55,2024-10-26,19:37:55,West
15,37.5107116,22.384645,1729960678000,23.0,0.0,5.025,2024-10-26 19:37:58,2024-10-26,19:37:58,East
15,37.51067,22.385485,1729964311000,22.0,0.0,5.033,2024-10-26 20:38:31,2024-10-26,20:38:31,Southwest
15,37.5105933,22.3852616,1729964319000,10.0,0.0,5.021,2024-10-26 20:38:39,2024-10-26,20:38:39,North
15,37.5106166,22.38526,1729964322000,7.0,0.0,5.028,2024-10-26 20:38:42,2024-10-26,20:38:42,Northwest
15,37.5107349,22.3850716,1729964335000,15.0,0.0,5.032,2024-10-26 20:38:55,2024-10-26,20:38:55,West
15,37.5107783,22.3848983,1729964339000,18.0,0.0,5.03,2024-10-26 20:38:59,2024-10-26,20:38:59,East
15,37.5105866,22.3855233,1729973359000,18.0,0.0,5.028,2024-10-26 23:09:19,2024-10-26,23:09:19,East
15,37.51042,22.38623,1729973385000,12.0,0.0,5.028,2024-10-26 23:09:45,2024-10-26,23:09:45,Northeast
15,37.5105399,22.3863949,1729973386000,10.0,0.0,5.027,2024-10-26 23:09:46,2024-10-26,23:09:46,Northeast
15,37.5105999,22.3865583,1729973388000,5.0,0.0,5.025,2024-10-26 23:09:48,2024-10-26,23:09:48,Northwest
15,37.5110283,22.38626,1729977019000,18.0,0.0,5.027,2024-10-27 00:10:19,2024-10-27,00:10:19,West
15,37.511025,22.3862466,1729977024000,12.0,0.0,5.022,2024-10-27 00:10:24,2024-10-27,00:10:24,North
15,37.5110383,22.38625,1729977027000,6.0,0.0,5.022,2024-10-27 00:10:27,2024-10-27,00:10:27,Northwest
15,37.5110583,22.3862383,1729977030000,8.0,0.0,5.024,2024-10-27 00:10:30,2024-10-27,00:10:30,Southeast
15,37.5110383,22.3862616,1729977032000,8.0,0.0,5.023,2024-10-27 00:10:32,2024-10-27,00:10:32,East
15,37.5109916,22.3865016,1729977041000,7.0,0.0,5.022,2024-10-27 00:10:41,2024-10-27,00:10:41,Southeast
15,37.5109816,22.386525,1729977043000,6.0,0.0,5.022,2024-10-27 00:10:43,2024-10-27,00:10:43,Southeast
15,37.5109683,22.3865483,1729977047000,0.0,0.0,5.015,2024-10-27 00:10:47,2024-10-27,00:10:47,Southwest
15,37.5107583,22.3862133,1729983326000,20.0,0.0,5.024,2024-10-27 01:55:26,2024-10-27,01:55:26,Northwest
15,37.5108766,22.3860866,1729983332000,15.0,0.0,5.022,2024-10-27 01:55:32,2024-10-27,01:55:32,Southeast
15,37.5107683,22.3862866,1729983343000,7.0,0.0,5.023,2024-10-27 01:55:43,2024-10-27,01:55:43,West
15,37.51077,22.38628,1729983346000,10.0,0.0,5.022,2024-10-27 01:55:46,2024-10-27,01:55:46,Southeast
15,37.5107233,22.3863599,1729983355000,0.0,0.0,5.026,2024-10-27 01:55:55,2024-10-27,01:55:55,North
15,37.5109333,22.3863416,1729992697000,16.0,0.0,5.022,2024-10-27 03:31:37,2024-10-27,03:31:37,East
15,37.5108833,22.3865016,1729992726000,0.0,0.0,5.022,2024-10-27 03:32:06,2024-10-27,03:32:06,North
15,37.5108833,22.3865016,1729993510000,0.0,0.0,5.022,2024-10-27 03:45:10,2024-10-27,03:45:10,North
15,37.5109683,22.3865416,1729993511000,15.0,0.0,5.022,2024-10-27 03:45:11,2024-10-27,03:45:11,West
15,37.5110033,22.3864266,1729993515000,14.0,0.0,5.022,2024-10-27 03:45:15,2024-10-27,03:45:15,West
15,37.5110166,22.3863116,1729993519000,7.0,0.0,5.015,2024-10-27 03:45:19,2024-10-27,03:45:19,Southeast
15,37.5109983,22.3863299,1729993521000,6.0,0.0,5.015,2024-10-27 03:45:21,2024-10-27,03:45:21,Northeast
15,37.5110316,22.3863866,1729993530000,14.0,0.0,5.02,2024-10-27 03:45:30,2024-10-27,03:45:30,West
15,37.5111033,22.3860233,1729993534000,30.0,0.0,5.022,2024-10-27 03:45:34,2024-10-27,03:45:34,West
15,37.5111233,22.3859016,1729993540000,0.0,0.0,5.019,2024-10-27 03:45:40,2024-10-27,03:45:40,North
15,37.5111233,22.3859016,1729993546000,0.0,0.0,5.022,2024-10-27 03:45:46,2024-10-27,03:45:46,Southeast
15,37.5107383,22.3862333,1729993568000,28.0,0.0,5.022,2024-10-27 03:46:08,2024-10-27,03:46:08,Northwest
15,37.510845,22.3859983,1729993571000,35.0,0.0,5.022,2024-10-27 03:46:11,2024-10-27,03:46:11,Northwest
15,37.51088,22.3859533,1729993586000,9.0,0.0,5.022,2024-10-27 03:46:26,2024-10-27,03:46:26,East
15,37.5108683,22.3860383,1729993592000,6.0,0.0,5.018,2024-10-27 03:46:32,2024-10-27,03:46:32,East
15,37.5108566,22.3861416,1729993597000,0.0,0.0,5.021,2024-10-27 03:46:37,2024-10-27,03:46:37,West
15,37.510795,22.3859449,1730001341000,22.0,0.0,5.018,2024-10-27 05:55:41,2024-10-27,05:55:41,West
15,37.510785,22.3856849,1730001346000,27.0,0.0,5.018,2024-10-27 05:55:46,2024-10-27,05:55:46,East
15,37.5106783,22.38611,1730004996000,26.0,0.0,5.022,2024-10-27 06:56:36,2024-10-27,06:56:36,Southwest
15,37.5106266,22.386045,1730004999000,20.0,0.0,5.022,2024-10-27 06:56:39,2024-10-27,06:56:39,North
15,37.51066,22.3860566,1730005003000,14.0,0.0,5.015,2024-10-27 06:56:43,2024-10-27,06:56:43,Southeast
15,37.5106183,22.3860883,1730005008000,16.0,0.0,5.02,2024-10-27 06:56:48,2024-10-27,06:56:48,Southeast
15,37.5105733,22.3861266,1730005016000,11.0,0.0,5.021,2024-10-27 06:56:56,2024-10-27,06:56:56,North
15,37.5105833,22.3861233,1730005018000,11.0,0.0,5.019,2024-10-27 06:56:58,2024-10-27,06:56:58,Northeast
15,37.51063,22.3861716,1730005025000,7.0,0.0,5.015,2024-10-27 06:57:05,2024-10-27,06:57:05,Southwest
15,37.5105183,22.3859466,1730011613000,25.0,0.0,5.02,2024-10-27 08:46:53,2024-10-27,08:46:53,Southwest
15,37.5104433,22.3857266,1730011618000,23.0,0.0,5.019,2024-10-27 08:46:58,2024-10-27,08:46:58,West
15,37.51049,22.3855799,1730011630000,31.0,0.0,5.021,2024-10-27 08:47:10,2024-10-27,08:47:10,West
15,37.5104633,22.3853383,1730011633000,30.0,0.0,5.021,2024-10-27 08:47:13,2024-10-27,08:47:13,Northwest
15,37.5105083,22.3852066,1730011642000,22.0,0.0,5.017,2024-10-27 08:47:22,2024-10-27,08:47:22,Northeast
15,37.5109566,22.385935,1730026091000,23.0,0.0,5.016,2024-10-27 12:48:11,2024-10-27,12:48:11,Southeast
15,37.5109,22.3860599,1730026104000,7.0,0.0,5.019,2024-10-27 12:48:24,2024-10-27,12:48:24,Northeast
15,37.5109983,22.3861816,1730026110000,12.0,0.0,5.009,2024-10-27 12:48:30,2024-10-27,12:48:30,Southeast
15,37.5108716,22.3863433,1730026118000,5.0,0.0,5.016,2024-10-27 12:48:38,2024-10-27,12:48:38,Southeast
15,37.5108666,22.386355,1730026119000,7.0,0.0,5.017,2024-10-27 12:48:39,2024-10-27,12:48:39,West
15,37.5108883,22.38597,1730029748000,15.0,0.0,5.012,2024-10-27 13:49:08,2024-10-27,13:49:08,Northeast
15,37.5109899,22.3860466,1730029755000,7.0,0.0,5.01,2024-10-27 13:49:15,2024-10-27,13:49:15,North
15,37.5110449,22.386075,1730029759000,10.0,0.0,5.01,2024-10-27 13:49:19,2024-10-27,13:49:19,East
15,37.5110749,22.3861699,1730029761000,13.0,0.0,5.01,2024-10-27 13:49:21,2024-10-27,13:49:21,East
15,37.51107,22.3863983,1730029766000,12.0,0.0,5.01,2024-10-27 13:49:26,2024-10-27,13:49:26,Southeast
15,37.5110083,22.3865449,1730029776000,7.0,0.0,5.016,2024-10-27 13:49:36,2024-10-27,13:49:36,West
15,37.5110083,22.3865383,1730029777000,10.0,0.0,5.016,2024-10-27 13:49:37,2024-10-27,13:49:37,Southwest
15,37.5105966,22.3862966,1730040683000,18.0,0.0,5.01,2024-10-27 16:51:23,2024-10-27,16:51:23,Southwest
15,37.5100033,22.385555,1730040708000,15.0,0.0,5.01,2024-10-27 16:51:48,2024-10-27,16:51:48,North
15,37.51023,22.385475,1730040709000,12.0,0.0,5.01,2024-10-27 16:51:49,2024-10-27,16:51:49,North
15,37.5104083,22.3854199,1730040710000,9.0,0.0,5.01,2024-10-27 16:51:50,2024-10-27,16:51:50,Southwest
15,37.5103733,22.3853849,1730040712000,9.0,0.0,5.01,2024-10-27 16:51:52,2024-10-27,16:51:52,North
15,37.5109749,22.3855583,1730046930000,31.0,0.0,5.01,2024-10-27 18:35:30,2024-10-27,18:35:30,West
15,37.5109999,22.3853266,1730046933000,30.0,0.0,5.01,2024-10-27 18:35:33,2024-10-27,18:35:33,West
15,37.5109899,22.3850883,1730046939000,13.0,0.0,5.003,2024-10-27 18:35:39,2024-10-27,18:35:39,West
15,37.5109633,22.384845,1730046947000,20.0,0.0,5.001,2024-10-27 18:35:47,2024-10-27,18:35:47,West
15,37.510905,22.3846183,1730046952000,26.0,0.0,5.005,2024-10-27 18:35:52,2024-10-27,18:35:52,East
15,37.5108933,22.3848866,1730046956000,17.0,0.0,5.007,2024-10-27 18:35:56,2024-10-27,18:35:56,East
15,37.5108983,22.3851333,1730046958000,4.0,0.0,5.004,2024-10-27 18:35:58,2024-10-27,18:35:58,East
15,37.510905,22.3851783,1730046959000,3.0,0.0,5.005,2024-10-27 18:35:59,2024-10-27,18:35:59,East
15,37.5108866,22.3859183,1730047279000,16.0,0.0,5.01,2024-10-27 18:41:19,2024-10-27,18:41:19,West
15,37.51093,22.3856883,1730047295000,17.0,0.0,5.007,2024-10-27 18:41:35,2024-10-27,18:41:35,West
15,37.510945,22.385425,1730047302000,24.0,0.0,5.01,2024-10-27 18:41:42,2024-10-27,18:41:42,West
15,37.5109,22.3851883,1730047307000,23.0,0.0,5.01,2024-10-27 18:41:47,2024-10-27,18:41:47,East
15,37.5109283,22.3867766,1730056024000,21.0,0.0,5.009,2024-10-27 21:07:04,2024-10-27,21:07:04,West
15,37.51095,22.3865983,1730056030000,16.0,0.0,5.005,2024-10-27 21:07:10,2024-10-27,21:07:10,North
15,37.5109966,22.3866133,1730056033000,8.0,0.0,5.006,2024-10-27 21:07:13,2024-10-27,21:07:13,North
15,37.5109999,22.386615,1730056035000,7.0,0.0,5.007,2024-10-27 21:07:15,2024-10-27,21:07:15,East
15,37.510995,22.3866633,1730056040000,9.0,0.0,5.001,2024-10-27 21:07:20,2024-10-27,21:07:20,North
15,37.5110183,22.3866516,1730056044000,12.0,0.0,5.006,2024-10-27 21:07:24,2024-10-27,21:07:24,Northwest
15,37.511105,22.3864816,1730056053000,22.0,0.0,5.008,2024-10-27 21:07:33,2024-10-27,21:07:33,East
15,37.5108166,22.387475,1730063291000,19.0,0.0,5.01,2024-10-27 23:08:11,2024-10-27,23:08:11,West
15,37.51077,22.38716,1730063295000,13.0,0.0,5.006,2024-10-27 23:08:15,2024-10-27,23:08:15,West
15,37.5107349,22.3869099,1730063309000,11.0,0.0,5.009,2024-10-27 23:08:29,2024-10-27,23:08:29,West
15,37.51073,22.38666,1730063318000,13.0,0.0,5.007,2024-10-27 23:08:38,2024-10-27,23:08:38,West
15,37.5107266,22.3866333,1730063319000,16.0,0.0,5.008,2024-10-27 23:08:39,2024-10-27,23:08:39,East
15,37.510745,22.3875216,1730063640000,14.0,0.0,5.01,2024-10-27 23:14:00,2024-10-27,23:14:00,West
15,37.5107333,22.387275,1730063657000,12.0,0.0,5.005,2024-10-27 23:14:17,2024-10-27,23:14:17,West
15,37.5107416,22.3870483,1730063659000,19.0,0.0,5.007,2024-10-27 23:14:19,2024-10-27,23:14:19,West
15,37.5107749,22.386825,1730063661000,29.0,0.0,5.007,2024-10-27 23:14:21,2024-10-27,23:14:21,West
15,37.51073,22.38659,1730063665000,29.0,0.0,4.997,2024-10-27 23:14:25,2024-10-27,23:14:25,West
15,37.5107383,22.3863599,1730063668000,29.0,0.0,5.001,2024-10-27 23:14:28,2024-10-27,23:14:28,Northeast
15,37.5108783,22.3865616,1730063999000,5.0,0.0,5.006,2024-10-27 23:19:59,2024-10-27,23:19:59,Northeast
15,37.5109183,22.3866533,1730064025000,3.0,0.0,5.01,2024-10-27 23:20:25,2024-10-27,23:20:25,West
15,37.51183,22.3820166,1730066769000,16.0,0.0,5.01,2024-10-28 00:06:09,2024-10-28,00:06:09,Northwest
15,37.511945,22.3817633,1730066772000,12.0,0.0,5.008,2024-10-28 00:06:12,2024-10-28,00:06:12,Northwest
15,37.5120716,22.38157,1730066781000,9.0,0.0,4.999,2024-10-28 00:06:21,2024-10-28,00:06:21,West
15,37.5121149,22.3813416,1730066784000,11.0,0.0,5.005,2024-10-28 00:06:24,2024-10-28,00:06:24,Northwest
15,37.5122033,22.3811166,1730066793000,18.0,0.0,5.006,2024-10-28 00:06:33,2024-10-28,00:06:33,West
15,37.5122933,22.380805,1730066797000,28.0,0.0,5.005,2024-10-28 00:06:37,2024-10-28,00:06:37,East
15,37.51228,22.38093,1730066798000,12.0,0.0,5.004,2024-10-28 00:06:38,2024-10-28,00:06:38,East
15,37.5108266,22.3862066,1730075347000,25.0,0.0,5.004,2024-10-28 02:29:07,2024-10-28,02:29:07,West
15,37.5108666,22.3859716,1730075351000,24.0,0.0,5.001,2024-10-28 02:29:11,2024-10-28,02:29:11,Northeast
15,37.5110649,22.3861049,1730075371000,18.0,0.0,5.002,2024-10-28 02:29:31,2024-10-28,02:29:31,East
15,37.5109783,22.3863916,1730075374000,0.0,0.0,5.001,2024-10-28 02:29:34,2024-10-28,02:29:34,Southeast
15,37.510955,22.3864183,1730075376000,4.0,0.0,4.999,2024-10-28 02:29:36,2024-10-28,02:29:36,Southeast
15,37.5106649,22.3867883,1730075701000,15.0,0.0,5.0,2024-10-28 02:35:01,2024-10-28,02:35:01,Northwest
15,37.5107116,22.3866716,1730075730000,0.0,0.0,5.001,2024-10-28 02:35:30,2024-10-28,02:35:30,West
15,37.51076,22.3861033,1730076297000,21.0,0.0,5.002,2024-10-28 02:44:57,2024-10-28,02:44:57,Northeast
15,37.5108333,22.3861483,1730076321000,10.0,0.0,5.002,2024-10-28 02:45:21,2024-10-28,02:45:21,South
15,37.51081,22.38616,1730076326000,0.0,0.0,5.0,2024-10-28 02:45:26,2024-10-28,02:45:26,South
15,37.510575,22.3861199,1730112899000,20.0,0.0,4.998,2024-10-28 12:54:59,2024-10-28,12:54:59,West
15,37.5106149,22.3859166,1730112903000,18.0,0.0,4.996,2024-10-28 12:55:03,2024-10-28,12:55:03,North
15,37.5107366,22.38595,1730112919000,18.0,0.0,4.998,2024-10-28 12:55:19,2024-10-28,12:55:19,Northeast
15,37.5107749,22.3860183,1730112924000,7.0,0.0,4.993,2024-10-28 12:55:24,2024-10-28,12:55:24,Northeast
15,37.510785,22.3860466,1730112925000,6.0,0.0,4.992,2024-10-28 12:55:25,2024-10-28,12:55:25,East
15,37.51079,22.3861199,1730112928000,0.0,0.0,4.992,2024-10-28 12:55:28,2024-10-28,12:55:28,East
15,37.5109583,22.3868949,1730133986000,13.0,0.0,4.988,2024-10-28 18:46:26,2024-10-28,18:46:26,West
15,37.5109566,22.3867533,1730134015000,6.0,0.0,4.988,2024-10-28 18:46:55,2024-10-28,18:46:55,Southwest
15,37.5106566,22.3860233,1730137670000,0.0,0.0,4.988,2024-10-28 19:47:50,2024-10-28,19:47:50,East
15,37.5106716,22.3860883,1730137671000,4.0,0.0,4.988,2024-10-28 19:47:51,2024-10-28,19:47:51,Northeast
15,37.5108116,22.3861733,1730148509000,19.0,0.0,4.987,2024-10-28 22:48:29,2024-10-28,22:48:29,North
15,37.5108233,22.3861733,1730148521000,6.0,0.0,4.983,2024-10-28 22:48:41,2024-10-28,22:48:41,West
15,37.5108,22.3861,1730148527000,15.0,0.0,4.982,2024-10-28 22:48:47,2024-10-28,22:48:47,Northeast
15,37.5108233,22.3861516,1730148538000,18.0,0.0,4.987,2024-10-28 22:48:58,2024-10-28,22:48:58,West
15,37.5108466,22.3859,1730155825000,17.0,0.0,4.988,2024-10-29 00:50:25,2024-10-29,00:50:25,Northwest
15,37.5109749,22.3857766,1730155830000,16.0,0.0,4.988,2024-10-29 00:50:30,2024-10-29,00:50:30,Northeast
15,37.5110449,22.3858316,1730155835000,10.0,0.0,4.98,2024-10-29 00:50:35,2024-10-29,00:50:35,Southeast
15,37.51096,22.385925,1730155840000,6.0,0.0,4.978,2024-10-29 00:50:40,2024-10-29,00:50:40,West
15,37.51105,22.3855783,1730155852000,22.0,0.0,4.987,2024-10-29 00:50:52,2024-10-29,00:50:52,West
15,37.5110433,22.3854766,1730155854000,23.0,0.0,4.987,2024-10-29 00:50:54,2024-10-29,00:50:54,Southeast
15,37.5106433,22.3861,1730159485000,23.0,0.0,4.988,2024-10-29 01:51:25,2024-10-29,01:51:25,Southwest
15,37.5105466,22.3858983,1730159490000,18.0,0.0,4.988,2024-10-29 01:51:30,2024-10-29,01:51:30,Southwest
15,37.5104366,22.3856966,1730159507000,22.0,0.0,4.988,2024-10-29 01:51:47,2024-10-29,01:51:47,West
15,37.5103933,22.3855016,1730159514000,8.0,0.0,4.977,2024-10-29 01:51:54,2024-10-29,01:51:54,North
15,37.5109166,22.38526,1730162728000,22.0,0.0,4.987,2024-10-29 02:45:28,2024-10-29,02:45:28,Southeast
15,37.5107883,22.3853633,1730162737000,8.0,0.0,4.979,2024-10-29 02:45:37,2024-10-29,02:45:37,North
15,37.5107883,22.3853633,1730165932000,0.0,0.0,4.987,2024-10-29 03:38:52,2024-10-29,03:38:52,East
15,37.5105999,22.3866566,1730165947000,7.0,0.0,4.986,2024-10-29 03:39:07,2024-10-29,03:39:07,West
15,37.5106433,22.3864316,1730165956000,6.0,0.0,4.984,2024-10-29 03:39:16,2024-10-29,03:39:16,West
15,37.5106183,22.3862983,1730165962000,8.0,0.0,4.985,2024-10-29 03:39:22,2024-10-29,03:39:22,North
15,37.5106183,22.3862983,1730169948000,0.0,0.0,4.986,2024-10-29 04:45:48,2024-10-29,04:45:48,Southeast
15,37.5099883,22.3871066,1730169951000,17.0,0.0,4.983,2024-10-29 04:45:51,2024-10-29,04:45:51,Northwest
15,37.5102516,22.38686,1730169952000,4.0,0.0,4.983,2024-10-29 04:45:52,2024-10-29,04:45:52,Northwest
15,37.510455,22.3866766,1730169978000,0.0,0.0,4.984,2024-10-29 04:46:18,2024-10-29,04:46:18,Northwest
15,37.510805,22.385885,1730174198000,31.0,0.0,4.985,2024-10-29 05:56:38,2024-10-29,05:56:38,West
15,37.5108399,22.3856466,1730174201000,35.0,0.0,4.981,2024-10-29 05:56:41,2024-10-29,05:56:41,Northwest
15,37.5109883,22.3854433,1730174206000,29.0,0.0,4.977,2024-10-29 05:56:46,2024-10-29,05:56:46,East
15,37.510965,22.3855616,1730174217000,18.0,0.0,4.977,2024-10-29 05:56:57,2024-10-29,05:56:57,Southeast
15,37.5108833,22.3857666,1730174225000,9.0,0.0,4.983,2024-10-29 05:57:05,2024-10-29,05:57:05,East
15,37.5108716,22.3858533,1730174227000,10.0,0.0,4.982,2024-10-29 05:57:07,2024-10-29,05:57:07,Southeast
15,37.5107116,22.38613,1730177857000,23.0,0.0,4.981,2024-10-29 06:57:37,2024-10-29,06:57:37,West
15,37.5106649,22.38589,1730177868000,15.0,0.0,4.976,2024-10-29 06:57:48,2024-10-29,06:57:48,Northeast
15,37.5107883,22.3859849,1730177882000,12.0,0.0,4.982,2024-10-29 06:58:02,2024-10-29,06:58:02,Southwest
15,37.5107283,22.3859133,1730177886000,14.0,0.0,4.979,2024-10-29 06:58:06,2024-10-29,06:58:06,East
15,37.5106649,22.3865683,1730184113000,26.0,0.0,4.974,2024-10-29 08:41:53,2024-10-29,08:41:53,West
15,37.5107166,22.3863233,1730184117000,23.0,0.0,4.976,2024-10-29 08:41:57,2024-10-29,08:41:57,West
15,37.510745,22.38609,1730184122000,18.0,0.0,4.975,2024-10-29 08:42:02,2024-10-29,08:42:02,West
15,37.5108033,22.3858633,1730184127000,20.0,0.0,4.973,2024-10-29 08:42:07,2024-10-29,08:42:07,West
15,37.5108633,22.3856483,1730184139000,22.0,0.0,4.982,2024-10-29 08:42:19,2024-10-29,08:42:19,West
15,37.5108683,22.3855516,1730184142000,26.0,0.0,4.979,2024-10-29 08:42:22,2024-10-29,08:42:22,Northeast
15,37.5110066,22.3859533,1730218795000,23.0,0.0,4.977,2024-10-29 18:19:55,2024-10-29,18:19:55,Northwest
15,37.5111166,22.3857616,1730218815000,21.0,0.0,4.977,2024-10-29 18:20:15,2024-10-29,18:20:15,North
15,37.5112216,22.3857433,1730218818000,17.0,0.0,4.975,2024-10-29 18:20:18,2024-10-29,18:20:18,West
15,37.5112183,22.3857283,1730218820000,12.0,0.0,4.97,2024-10-29 18:20:20,2024-10-29,18:20:20,South
15,37.5111766,22.3857483,1730218823000,0.0,0.0,4.959,2024-10-29 18:20:23,2024-10-29,18:20:23,Southeast
15,37.5110716,22.38581,1730222769000,15.0,0.0,4.974,2024-10-29 19:26:09,2024-10-29,19:26:09,East
15,37.5110816,22.3859583,1730222786000,6.0,0.0,4.976,2024-10-29 19:26:26,2024-10-29,19:26:26,West
15,37.5110566,22.385845,1730222793000,13.0,0.0,4.97,2024-10-29 19:26:33,2024-10-29,19:26:33,Southwest
15,37.5109966,22.3857783,1730222797000,12.0,0.0,4.968,2024-10-29 19:26:37,2024-10-29,19:26:37,West
15,37.5110133,22.3855999,1730230041000,18.0,0.0,4.966,2024-10-29 21:27:21,2024-10-29,21:27:21,Northwest
15,37.5110766,22.3855283,1730230046000,13.0,0.0,4.965,2024-10-29 21:27:26,2024-10-29,21:27:26,South
15,37.5110066,22.3855233,1730230056000,17.0,0.0,4.966,2024-10-29 21:27:36,2024-10-29,21:27:36,Northwest
15,37.5111349,22.3854199,1730230070000,27.0,0.0,4.974,2024-10-29 21:27:50,2024-10-29,21:27:50,East
15,37.5109083,22.3862749,1730230392000,18.0,0.0,4.967,2024-10-29 21:33:12,2024-10-29,21:33:12,Northwest
15,37.5109983,22.3862066,1730230400000,6.0,0.0,4.951,2024-10-29 21:33:20,2024-10-29,21:33:20,Southeast
15,37.5108,22.386375,1730230405000,0.0,0.0,4.953,2024-10-29 21:33:25,2024-10-29,21:33:25,South
15,37.5107133,22.3864049,1730230407000,10.0,0.0,4.954,2024-10-29 21:33:27,2024-10-29,21:33:27,Northwest
15,37.5107499,22.3863333,1730230409000,14.0,0.0,4.955,2024-10-29 21:33:29,2024-10-29,21:33:29,Northwest
15,37.510905,22.3862066,1730230412000,23.0,0.0,4.951,2024-10-29 21:33:32,2024-10-29,21:33:32,Northwest
15,37.5110916,22.3859749,1730230415000,34.0,0.0,4.946,2024-10-29 21:33:35,2024-10-29,21:33:35,Northwest
15,37.5112683,22.3858016,1730230417000,38.0,0.0,4.944,2024-10-29 21:33:37,2024-10-29,21:33:37,Northwest
15,37.511395,22.3855816,1730230420000,39.0,0.0,4.95,2024-10-29 21:33:40,2024-10-29,21:33:40,Southwest
15,37.51137,22.3855666,1730230421000,40.0,0.0,4.952,2024-10-29 21:33:41,2024-10-29,21:33:41,Southeast
15,37.510955,22.3864283,1730230743000,16.0,0.0,4.966,2024-10-29 21:39:03,2024-10-29,21:39:03,Northwest
15,37.5109933,22.3863949,1730230748000,9.0,0.0,4.965,2024-10-29 21:39:08,2024-10-29,21:39:08,South
15,37.5108249,22.3864483,1730230757000,8.0,0.0,4.967,2024-10-29 21:39:17,2024-10-29,21:39:17,West
15,37.5107866,22.3861816,1730230763000,19.0,0.0,4.967,2024-10-29 21:39:23,2024-10-29,21:39:23,West
15,37.510725,22.38592,1730230767000,24.0,0.0,4.965,2024-10-29 21:39:27,2024-10-29,21:39:27,Southwest
15,37.5106183,22.3857233,1730230771000,21.0,0.0,4.966,2024-10-29 21:39:31,2024-10-29,21:39:31,West
15,37.5106016,22.385665,1730230772000,22.0,0.0,4.966,2024-10-29 21:39:32,2024-10-29,21:39:32,Northwest
15,37.5108716,22.3855033,1730238031000,4.0,0.0,4.965,2024-10-29 23:40:31,2024-10-29,23:40:31,Southeast
15,37.5108583,22.3855416,1730238039000,0.0,0.0,4.96,2024-10-29 23:40:39,2024-10-29,23:40:39,East
