vehicleId,lat,lng,dateStored,velocity,odometer,engineVoltage
16,38.0346,23.7480949,1716380477000,0.0,0.0,1.191
16,38.0346833,23.74806,1716380521000,10.0,0.0,1.191
16,38.0347483,23.7479183,1716380557000,0.0,0.0,1.191
16,38.034525,23.7479433,1716380781000,1.0,0.0,1.191
16,38.03469,23.7478516,1716380809000,0.0,0.0,0.004
16,38.034725,23.7477966,1716380857000,0.0,0.0,0.0
16,38.0345816,23.7479583,1716380893000,0.0,0.0,0.0
16,38.0345533,23.7479883,1716380895000,0.0,0.0,0.0
16,38.0345833,23.7478883,1716381024000,6.0,0.0,0.0
16,38.0346,23.7479216,1716381026000,8.0,0.0,0.0
16,38.0347683,23.7478283,1716381035000,14.0,0.0,0.0
16,38.034995,23.7478233,1716381039000,23.0,0.0,0.0
16,38.0351916,23.7477933,1716381043000,24.0,0.0,0.0
16,38.035115,23.7477083,1716381050000,22.0,0.0,0.0
16,38.034645,23.7480433,1716382704000,18.0,0.0,0.0
16,38.0346083,23.7480349,1716382731000,6.0,0.0,0.0
16,38.03453,23.7480766,1716382733000,9.0,0.0,0.0
16,38.0351333,23.7481283,1716383053000,13.0,0.0,0.0
16,38.0350916,23.74783,1716383068000,26.0,0.0,0.0
16,38.0351833,23.74782,1716383071000,19.0,0.0,0.0
16,38.0350933,23.7478783,1716383075000,7.0,0.0,0.0
16,38.0350616,23.7479016,1716383077000,10.0,0.0,0.0
16,38.0349783,23.7478416,1716383082000,19.0,0.0,0.0
16,38.0346766,23.7478249,1716384300000,0.0,0.0,0.0
16,38.0346266,23.7478766,1716384318000,9.0,0.0,0.0
16,38.034785,23.7476916,1716384333000,9.0,0.0,0.0
16,38.034815,23.74765,1716384338000,0.0,0.0,0.0
16,38.0346483,23.7480366,1716384570000,0.0,0.0,0.0
16,38.03449,23.74843,1716384677000,0.0,0.0,0.0
16,38.0345016,23.7482299,1716384720000,7.0,0.0,0.0
16,38.03458,23.7481566,1716384732000,7.0,0.0,0.0
16,38.0346233,23.7480349,1716384751000,6.0,0.0,0.0
16,38.034935,23.7480266,1716384757000,0.0,0.0,0.0
16,38.0348833,23.7480383,1716384762000,6.0,0.0,0.0
16,38.0346883,23.74798,1716384765000,6.0,0.0,0.0
16,38.0344833,23.7480083,1716384774000,0.0,0.0,0.0
16,38.0345283,23.7481316,1716384778000,8.0,0.0,0.0
16,38.0347099,23.74806,1716384785000,22.0,0.0,0.0
16,38.0348883,23.7479583,1716384790000,21.0,0.0,0.0
16,38.0349233,23.7478783,1716384810000,0.0,0.0,0.0
