vehicleId,lat,lng,dateStored,velocity,odometer,engineVoltage
7,38.0350883,23.7476383,1716383166000,0.0,0.0,0.0
7,38.035025,23.7479883,1716383297000,0.0,0.0,0.0
7,38.0350783,23.74791,1716383330000,0.0,0.0,0.0
7,38.0345916,23.748185,1716383708000,0.0,0.0,0.0
7,38.0345933,23.7481833,1716383714000,7.0,0.0,0.0
7,38.0345716,23.7482533,1716383719000,6.0,0.0,0.0
7,38.0346033,23.7483083,1716383721000,8.0,0.0,0.0
7,38.0346733,23.7483266,1716383722000,13.0,0.0,0.0
7,38.034775,23.7484016,1716383725000,15.0,0.0,0.0
7,38.03472,23.748345,1716383727000,14.0,0.0,0.0
7,38.0347283,23.7480949,1716383731000,20.0,0.0,0.0
7,38.0348716,23.7478933,1716383738000,16.0,0.0,0.0
7,38.035025,23.7477533,1716383745000,14.0,0.0,0.0
7,38.0348783,23.74783,1716383753000,12.0,0.0,0.0
7,38.0348016,23.7477966,1716383764000,6.0,0.0,0.0
7,38.0349416,23.747755,1716383768000,8.0,0.0,0.0
7,38.034915,23.7478916,1716383770000,7.0,0.0,0.0
7,38.0348799,23.747995,1716383771000,9.0,0.0,0.0
7,38.0348066,23.7480533,1716383772000,9.0,0.0,0.0
7,38.034735,23.7480933,1716383773000,9.0,0.0,0.0
7,38.034675,23.7481216,1716383775000,9.0,0.0,0.0
7,38.0347,23.7480483,1716383783000,7.0,0.0,0.0
7,38.0348383,23.747865,1716383788000,8.0,0.0,0.0
7,38.03496,23.7477583,1716383791000,6.0,0.0,0.0
7,38.0351049,23.7476083,1716383798000,7.0,0.0,0.0
7,38.0349216,23.7477933,1716383812000,0.0,0.0,0.0
7,38.03478,23.7479383,1716383814000,0.0,0.0,0.0
7,38.0347766,23.7479316,1716383817000,7.0,0.0,0.0
7,38.0346466,23.7481099,1716383820000,9.0,0.0,0.0
7,38.0355616,23.74722,1716383936000,4.0,0.0,0.0
7,38.03525,23.74746,1716383938000,10.0,0.0,0.0
7,38.0350716,23.7476,1716383940000,10.0,0.0,0.0
7,38.0349233,23.7477516,1716383942000,10.0,0.0,0.0
7,38.034765,23.7479383,1716383946000,6.0,0.0,0.0
7,38.03461,23.7481233,1716383949000,5.0,0.0,0.0
7,38.0344383,23.7482266,1716383955000,7.0,0.0,0.0
7,38.0343233,23.748255,1716383956000,9.0,0.0,0.0
7,38.0340383,23.748355,1716383959000,0.0,0.0,0.0
7,38.03402,23.7483483,1716383962000,7.0,0.0,0.0
7,38.0339849,23.7483799,1716383965000,7.0,0.0,0.0
7,38.0339949,23.7483949,1716383967000,7.0,0.0,0.0
7,38.0342866,23.74834,1716384007000,12.0,0.0,0.0
7,38.0342066,23.74846,1716384012000,17.0,0.0,0.0
7,38.03417,23.7486399,1716384020000,6.0,0.0,0.0
7,38.0341816,23.74866,1716384021000,7.0,0.0,0.0
7,38.0342383,23.7486316,1716384024000,6.0,0.0,0.0
7,38.034325,23.74863,1716384027000,12.0,0.0,0.0
7,38.0343633,23.7485366,1716384028000,12.0,0.0,0.0
7,38.0345133,23.7484,1716384031000,12.0,0.0,0.0
7,38.0346516,23.7482483,1716384035000,14.0,0.0,0.0
7,38.034775,23.7480783,1716384041000,17.0,0.0,0.0
7,38.0348866,23.7478866,1716384052000,16.0,0.0,0.0
7,38.03484,23.7479016,1716384061000,8.0,0.0,0.0
7,38.034695,23.7480483,1716384096000,24.0,0.0,0.0
7,38.0345233,23.7481483,1716384102000,22.0,0.0,0.0
7,38.0344966,23.7481166,1716384103000,21.0,0.0,0.0
7,38.0347566,23.7479616,1716384175000,0.0,0.0,0.0
7,38.0346983,23.7480066,1716384177000,7.0,0.0,0.0
7,38.0345683,23.7481666,1716384184000,12.0,0.0,0.0
7,38.0346066,23.7482216,1716384188000,9.0,0.0,0.0
7,38.0345783,23.7481866,1716384205000,6.0,0.0,0.0
7,38.03455,23.7481683,1716384210000,11.0,0.0,0.0
7,38.0345166,23.7481516,1716384223000,8.0,0.0,0.0
7,38.034605,23.7480433,1716384230000,6.0,0.0,0.0
7,38.03454,23.7481133,1716384235000,0.0,0.0,0.0
7,38.0343566,23.7483533,1716384385000,0.0,0.0,0.0
7,38.0344233,23.7483133,1716384394000,7.0,0.0,0.0
7,38.0345066,23.7481533,1716384408000,9.0,0.0,0.0
7,38.0344883,23.74816,1716384415000,7.0,0.0,0.0
7,38.0344683,23.7482599,1716384426000,9.0,0.0,0.0
7,38.03449,23.7482483,1716384447000,7.0,0.0,0.0
7,38.034465,23.7482433,1716384460000,7.0,0.0,0.0
7,38.0345016,23.748235,1716384466000,9.0,0.0,0.0
7,38.0345183,23.748235,1716384475000,6.0,0.0,0.0
7,38.034535,23.7481916,1716384479000,8.0,0.0,0.0
7,38.034515,23.748195,1716384502000,6.0,0.0,0.0
7,38.0344933,23.7482133,1716384532000,7.0,0.0,0.0
7,38.0344733,23.7482333,1716384534000,6.0,0.0,0.0
7,38.0343383,23.7482299,1716384604000,6.0,0.0,0.0
7,38.03438,23.7482466,1716384612000,7.0,0.0,0.0
7,38.0344433,23.74822,1716384615000,14.0,0.0,0.0
7,38.0344783,23.7481616,1716384618000,7.0,0.0,0.0
7,38.0344666,23.7481833,1716384622000,7.0,0.0,0.0
7,38.03449,23.7481999,1716384629000,10.0,0.0,0.0
7,38.034475,23.7481816,1716384633000,9.0,0.0,0.0
7,38.034225,23.7484216,1716384718000,0.0,0.0,0.0
7,38.0341949,23.748625,1716384734000,8.0,0.0,0.0
7,38.0341933,23.7484433,1716384749000,8.0,0.0,0.0
7,38.0342133,23.74848,1716384758000,7.0,0.0,0.0
7,38.0343616,23.7483349,1716384778000,0.0,0.0,0.0
7,38.03434,23.748355,1716384785000,6.0,0.0,0.0
7,38.0344166,23.74827,1716384799000,6.0,0.0,0.0
7,38.0345016,23.7482333,1716384810000,5.0,0.0,0.0
7,38.0344816,23.7480883,1716384840000,6.0,0.0,0.0
7,38.0343616,23.748085,1716384846000,14.0,0.0,0.0
