vehicleId,lat,lng,dateStored,velocity,odometer,engineVoltage
17,38.0348566,23.7480433,1716383301000,0.0,0.0,0.0
17,38.03489,23.7480216,1716383338000,0.0,0.0,0.0
17,38.0346483,23.74809,1716383710000,0.0,0.0,0.0
17,38.0348266,23.7479083,1716383725000,31.0,0.0,0.0
17,38.0349883,23.7476366,1716383728000,38.0,0.0,0.0
17,38.0350683,23.7476,1716383742000,8.0,0.0,0.0
17,38.03505,23.7476233,1716383747000,8.0,0.0,0.0
17,38.0350633,23.7477799,1716383752000,9.0,0.0,0.0
17,38.034915,23.7479766,1716383761000,5.0,0.0,0.0
17,38.0347916,23.7479983,1716383764000,6.0,0.0,0.0
17,38.0348133,23.74814,1716383777000,8.0,0.0,0.0
17,38.034695,23.7482366,1716383780000,7.0,0.0,0.0
17,38.034715,23.74822,1716383782000,6.0,0.0,0.0
17,38.0347216,23.7481966,1716383783000,6.0,0.0,0.0
17,38.03468,23.7482333,1716383784000,7.0,0.0,0.0
17,38.0346316,23.7482733,1716383786000,9.0,0.0,0.0
17,38.03458,23.7482783,1716383793000,7.0,0.0,0.0
17,38.0347633,23.74809,1716383797000,16.0,0.0,0.0
17,38.0351633,23.7472966,1716383816000,6.0,0.0,0.0
17,38.034935,23.7475416,1716383823000,17.0,0.0,0.0
17,38.0349316,23.7477816,1716383829000,11.0,0.0,0.0
17,38.03496,23.7477499,1716383847000,8.0,0.0,0.0
17,38.0348233,23.747935,1716383852000,24.0,0.0,0.0
17,38.0348033,23.7480733,1716383862000,8.0,0.0,0.0
17,38.0348183,23.7480566,1716383865000,6.0,0.0,0.0
17,38.0346699,23.7482866,1716383871000,14.0,0.0,0.0
17,38.03456,23.7484516,1716383875000,6.0,0.0,0.0
17,38.0344866,23.7484083,1716383877000,8.0,0.0,0.0
17,38.0343033,23.748385,1716383884000,7.0,0.0,0.0
17,38.0342983,23.7483616,1716383885000,7.0,0.0,0.0
17,38.0343016,23.7483333,1716383886000,7.0,0.0,0.0
17,38.0343433,23.7482866,1716383887000,7.0,0.0,0.0
17,38.034465,23.7481483,1716383889000,7.0,0.0,0.0
17,38.0345949,23.7480666,1716383891000,7.0,0.0,0.0
17,38.0346316,23.7480466,1716383892000,6.0,0.0,0.0
17,38.034535,23.7482583,1716383934000,17.0,0.0,0.0
17,38.0344449,23.74846,1716383940000,22.0,0.0,0.0
17,38.0343383,23.7486866,1716383943000,27.0,0.0,0.0
17,38.0342883,23.7488199,1716383950000,12.0,0.0,0.0
17,38.0343833,23.7486133,1716383952000,0.0,0.0,0.0
17,38.03445,23.7485599,1716383953000,7.0,0.0,0.0
17,38.0344849,23.7484249,1716383954000,14.0,0.0,0.0
17,38.034465,23.7483316,1716383956000,18.0,0.0,0.0
17,38.0344016,23.7483833,1716383968000,21.0,0.0,0.0
17,38.03449,23.7481999,1716383975000,11.0,0.0,0.0
17,38.03427,23.7484466,1716383982000,7.0,0.0,0.0
17,38.034395,23.7484133,1716383994000,7.0,0.0,0.0
17,38.0345233,23.74831,1716384002000,4.0,0.0,0.0
17,38.03479,23.7480016,1716384070000,6.0,0.0,0.0
