vehicleId,lat,lng,dateStored,velocity,odometer,engineVoltage
5,38.03455,23.7481516,1716382953000,0.0,0.0,0.0
5,38.0345866,23.7482149,1716382987000,0.0,0.0,0.0
5,38.0346533,23.7481516,1716383257000,0.0,0.0,0.0
5,38.034775,23.7479266,1716383732000,8.0,0.0,0.0
5,38.0347733,23.7479299,1716383734000,8.0,0.0,0.0
5,38.0348333,23.7479683,1716383743000,8.0,0.0,0.0
5,38.0349933,23.7478133,1716383750000,0.0,0.0,0.0
5,38.0350133,23.7477883,1716383761000,9.0,0.0,0.0
5,38.0348966,23.7478566,1716383777000,6.0,0.0,0.0
5,38.0347483,23.7479916,1716383796000,0.0,0.0,0.0
5,38.0346916,23.7480133,1716383801000,7.0,0.0,0.0
5,38.03455,23.7481549,1716383806000,5.0,0.0,0.0
5,38.0345366,23.7481066,1716383814000,7.0,0.0,0.0
5,38.0344916,23.7480949,1716383819000,6.0,0.0,0.0
5,38.0346,23.7480566,1716383846000,13.0,0.0,0.0
5,38.0347366,23.7478899,1716383847000,0.0,0.0,0.0
5,38.0348199,23.7478266,1716383862000,6.0,0.0,0.0
5,38.0348733,23.74776,1716383866000,6.0,0.0,0.0
5,38.03474,23.74796,1716383879000,3.0,0.0,0.0
5,38.034725,23.7480233,1716383880000,6.0,0.0,0.0
5,38.03474,23.7481016,1716383903000,6.0,0.0,0.0
5,38.0347449,23.7481266,1716383905000,6.0,0.0,0.0
5,38.0347283,23.7481566,1716383908000,8.0,0.0,0.0
5,38.033905,23.7475816,1716384253000,0.0,0.0,0.0
5,38.0339183,23.74758,1716384260000,7.0,0.0,0.0
5,38.03414,23.7476833,1716384262000,15.0,0.0,0.0
5,38.03431,23.7477816,1716384263000,20.0,0.0,0.0
5,38.03449,23.74782,1716384264000,20.0,0.0,0.0
5,38.0344333,23.7479766,1716384275000,0.0,0.0,0.0
5,38.0346933,23.7479416,1716384288000,5.0,0.0,0.0
5,38.0346566,23.7479666,1716384296000,7.0,0.0,0.0
5,38.034695,23.74798,1716384304000,8.0,0.0,0.0
5,38.0346516,23.7480666,1716384311000,8.0,0.0,0.0
5,38.034665,23.7481216,1716384339000,8.0,0.0,0.0
5,38.0347566,23.7478583,1716384552000,0.0,0.0,0.0
5,38.0347366,23.7478433,1716384559000,6.0,0.0,0.0
5,38.0348233,23.747935,1716384568000,7.0,0.0,0.0
5,38.0347966,23.7482066,1716384571000,12.0,0.0,0.0
5,38.03477,23.748195,1716384573000,11.0,0.0,0.0
5,38.0347449,23.7481816,1716384574000,10.0,0.0,0.0
5,38.0348516,23.7479866,1716384579000,14.0,0.0,0.0
5,38.0345466,23.7480566,1716384605000,14.0,0.0,0.0
5,38.034405,23.7482383,1716384608000,14.0,0.0,0.0
5,38.0342033,23.7484266,1716384616000,8.0,0.0,0.0
5,38.0342833,23.748255,1716384630000,7.0,0.0,0.0
5,38.034335,23.74816,1716384633000,6.0,0.0,0.0
5,38.0342949,23.748015,1716384658000,7.0,0.0,0.0
5,38.0343383,23.748065,1716384660000,9.0,0.0,0.0
5,38.0343816,23.7480866,1716384663000,8.0,0.0,0.0
5,38.034465,23.74813,1716384674000,11.0,0.0,0.0
5,38.0343916,23.7482066,1716384685000,0.0,0.0,0.0
5,38.03461,23.74816,1716384715000,9.0,0.0,0.0
5,38.0345683,23.7481549,1716384717000,7.0,0.0,0.0
5,38.034525,23.7481383,1716384719000,7.0,0.0,0.0
5,38.0344966,23.7479716,1716384732000,6.0,0.0,0.0
5,38.0346383,23.7480699,1716384744000,6.0,0.0,0.0
5,38.0346266,23.7481233,1716384757000,9.0,0.0,0.0
5,38.034535,23.74815,1716384763000,7.0,0.0,0.0
5,38.0345233,23.7481999,1716384773000,7.0,0.0,0.0
5,38.0345533,23.7481633,1716384774000,10.0,0.0,0.0
5,38.0347066,23.7480916,1716384800000,7.0,0.0,0.0
5,38.03474,23.7480516,1716384803000,6.0,0.0,0.0
5,38.0345933,23.7482066,1716384808000,6.0,0.0,0.0
5,38.034625,23.748175,1716384812000,4.0,0.0,0.0
5,38.0346583,23.7481666,1716384814000,8.0,0.0,0.0
5,38.0347433,23.7480566,1716384821000,12.0,0.0,0.0
5,38.0347783,23.748055,1716384824000,12.0,0.0,0.0
5,38.03476,23.74803,1716384826000,9.0,0.0,0.0
5,38.0347216,23.7479649,1716384828000,8.0,0.0,0.0
5,38.0347183,23.7479633,1716384837000,6.0,0.0,0.0
5,38.0345783,23.7481316,1716384851000,5.0,0.0,0.0
5,38.0345716,23.748135,1716384853000,6.0,0.0,0.0
5,38.0346816,23.7480233,1716384864000,0.0,0.0,0.0
5,38.034805,23.7480249,1716385181000,18.0,0.0,0.0
5,38.03486,23.7479283,1716385186000,6.0,0.0,0.0
5,38.0347633,23.7480633,1716385193000,7.0,0.0,0.0
5,38.0348533,23.747875,1716385206000,16.0,0.0,0.0
5,38.0348116,23.7478733,1716385210000,4.0,0.0,0.0
5,37.5082516,22.3847783,1726043343000,0.0,0.0,5.258
5,37.5075983,22.3829533,1726043347000,83.0,0.0,5.258
5,37.507155,22.3825183,1726043350000,79.0,0.0,5.258
5,37.5069033,22.382315,1726043353000,65.0,0.0,5.258
5,37.5074883,22.3830216,1726043359000,11.0,0.0,5.258
5,37.5075783,22.3830116,1726043373000,0.0,0.0,5.258
5,37.5104966,22.3863199,1726045005000,0.0,0.0,5.258
5,37.5106983,22.3863483,1726045020000,14.0,0.0,5.197
5,37.5109,22.3864366,1726045024000,23.0,0.0,5.159
5,37.5110599,22.38631,1726045028000,22.0,0.0,5.144
5,37.5112249,22.3862083,1726045032000,21.0,0.0,5.106
5,37.5115149,22.3861533,1726045034000,34.0,0.0,5.105
5,37.511715,22.386155,1726045035000,42.0,0.0,5.105
5,37.5119183,22.3861683,1726045036000,49.0,0.0,5.105
5,37.5133533,22.3860483,1726045049000,51.0,0.0,5.112
5,37.5130833,22.385855,1726045052000,42.0,0.0,5.108
5,37.5127583,22.3857333,1726045054000,28.0,0.0,5.105
5,37.5124,22.385465,1726045058000,17.0,0.0,5.083
5,37.5121066,22.3851966,1726045060000,11.0,0.0,5.076
5,37.5120866,22.3849083,1726045062000,13.0,0.0,5.08
5,37.512125,22.3848266,1726045064000,15.0,0.0,5.088
5,37.5122283,22.3846166,1726045069000,16.0,0.0,5.094
5,37.5123816,22.3844866,1726045074000,21.0,0.0,5.156
5,37.5123833,22.384455,1726045076000,8.0,0.0,5.166
5,37.5123883,22.3844483,1726045077000,6.0,0.0,5.171
5,37.51238,22.38442,1726045078000,6.0,0.0,5.175
5,37.5124,22.3843766,1726045080000,9.0,0.0,5.149
5,37.5124916,22.3843383,1726045083000,18.0,0.0,5.078
5,37.5126133,22.384245,1726045087000,18.0,0.0,5.072
5,37.5128316,22.3841516,1726045091000,27.0,0.0,5.108
5,37.513025,22.3841383,1726045095000,32.0,0.0,5.084
5,37.5132316,22.3841649,1726045099000,21.0,0.0,5.048
5,37.5133566,22.3841366,1726045104000,17.0,0.0,5.068
5,37.5135383,22.3841016,1726045111000,0.0,0.0,5.118
5,37.5135333,22.3841566,1726045115000,8.0,0.0,5.057
5,37.513605,22.3843716,1726045120000,4.0,0.0,5.044
5,37.5136616,22.384515,1726045121000,8.0,0.0,5.049
5,37.5136833,22.3846133,1726045122000,9.0,0.0,5.054
5,37.5137416,22.3848333,1726045126000,15.0,0.0,5.087
5,37.5137749,22.3850833,1726045131000,20.0,0.0,5.141
5,37.5137766,22.3852933,1726045170000,0.0,0.0,5.202
5,37.5137883,22.3850616,1726045268000,10.0,0.0,5.213
5,37.5139316,22.3849083,1726045278000,18.0,0.0,5.141
