vehicleId,lat,lng,dateStored,velocity,odometer,engineVoltage
9,38.0346933,23.7479783,1716382240000,0.0,0.0,0.0
9,38.0347133,23.7479133,1716382354000,0.0,0.0,0.0
9,38.0347366,23.7481883,1716382366000,8.0,0.0,0.0
9,38.0347133,23.7482766,1716382368000,7.0,0.0,0.0
9,38.03462,23.7485733,1716382374000,11.0,0.0,0.0
9,38.03455,23.7486183,1716382376000,11.0,0.0,0.0
9,38.0344383,23.74869,1716382379000,12.0,0.0,0.0
9,38.0343766,23.7486883,1716382381000,13.0,0.0,0.0
9,38.0343266,23.7485966,1716382386000,7.0,0.0,0.0
9,38.0344433,23.7487716,1716382399000,6.0,0.0,0.0
9,38.0345416,23.748805,1716383306000,0.0,0.0,0.0
9,37.52041,22.379805,1726223917000,46.0,0.0,5.27
9,37.5205333,22.37954,1726223919000,47.0,0.0,5.27
9,37.5206566,22.3792566,1726223921000,48.0,0.0,5.27
9,37.5207783,22.3789666,1726223923000,49.0,0.0,5.27
9,37.5208883,22.3786966,1726223925000,50.0,0.0,5.27
9,37.521,22.3784133,1726223927000,50.0,0.0,5.269
9,37.5211083,22.3781216,1726223929000,51.0,0.0,5.269
9,37.5211666,22.3778716,1726223931000,49.0,0.0,5.269
9,37.521235,22.3776583,1726223933000,48.0,0.0,5.27
9,37.5214266,22.3774833,1726223935000,46.0,0.0,5.27
9,37.5215133,22.3772616,1726223939000,40.0,0.0,5.27
9,37.5213516,22.37747,1726223940000,34.0,0.0,5.27
9,37.52132,22.3776933,1726223941000,29.0,0.0,5.27
9,37.5213333,22.3779916,1726223943000,28.0,0.0,5.27
9,37.521505,22.3784216,1726223945000,29.0,0.0,5.27
9,37.5216866,22.378485,1726223947000,34.0,0.0,5.269
9,37.5219266,22.3786183,1726223950000,33.0,0.0,5.271
9,37.5221216,22.3787016,1726223954000,11.0,0.0,5.271
9,37.5223283,22.3787733,1726223974000,17.0,0.0,5.27
9,37.5224999,22.3788766,1726223978000,24.0,0.0,5.27
9,37.5227566,22.3789933,1726223981000,39.0,0.0,5.27
9,37.5229233,22.3790966,1726223983000,38.0,0.0,5.27
9,37.52313,22.3791899,1726223985000,41.0,0.0,5.27
9,37.5233499,22.3792133,1726223987000,39.0,0.0,5.27
9,37.523565,22.3791649,1726223989000,44.0,0.0,5.27
9,37.5237583,22.3790866,1726223991000,47.0,0.0,5.27
9,37.5240049,22.3789849,1726223993000,52.0,0.0,5.27
9,37.5242733,22.3788683,1726223995000,53.0,0.0,5.27
9,37.52451,22.37872,1726223997000,53.0,0.0,5.269
9,37.5247249,22.3785716,1726223999000,52.0,0.0,5.268
9,37.52491,22.3784266,1726224001000,45.0,0.0,5.268
9,37.5251016,22.3782983,1726224003000,41.0,0.0,5.268
9,37.525275,22.3781666,1726224006000,21.0,0.0,5.269
9,37.5252999,22.3780783,1726224008000,15.0,0.0,5.269
9,37.5252849,22.37804,1726224009000,12.0,0.0,5.27
9,37.52526,22.3779916,1726224010000,14.0,0.0,5.27
9,37.5251066,22.3778133,1726224013000,27.0,0.0,5.27
9,37.5249816,22.3776333,1726224015000,37.0,0.0,5.27
9,37.524825,22.377415,1726224017000,42.0,0.0,5.27
9,37.52467,22.3771716,1726224019000,49.0,0.0,5.27
9,37.524495,22.3769266,1726224021000,53.0,0.0,5.27
9,37.5242983,22.376665,1726224023000,55.0,0.0,5.27
9,37.52407,22.37644,1726224025000,56.0,0.0,5.27
9,37.523815,22.3762433,1726224027000,60.0,0.0,5.27
9,37.52353,22.376095,1726224029000,62.0,0.0,5.27
9,37.5232599,22.3759733,1726224031000,55.0,0.0,5.27
9,37.5230033,22.3758683,1726224033000,53.0,0.0,5.27
9,37.5227999,22.3757733,1726224035000,42.0,0.0,5.27
9,37.5225866,22.3756299,1726224037000,48.0,0.0,5.27
9,37.5223666,22.3754533,1726224039000,51.0,0.0,5.27
9,37.52213,22.3752566,1726224041000,52.0,0.0,5.27
9,37.5219266,22.3750399,1726224043000,54.0,0.0,5.27
9,37.5217683,22.374825,1726224045000,50.0,0.0,5.27
9,37.5215633,22.374605,1726224047000,52.0,0.0,5.27
9,37.5213749,22.3743483,1726224049000,52.0,0.0,5.27
9,37.5212433,22.3740883,1726224051000,52.0,0.0,5.27
9,37.521115,22.3737983,1726224053000,53.0,0.0,5.27
9,37.5210066,22.3735166,1726224055000,48.0,0.0,5.27
9,37.5209,22.3732799,1726224057000,40.0,0.0,5.27
9,37.5208066,22.3730566,1726224060000,21.0,0.0,5.27
9,37.5208,22.3729466,1726224063000,12.0,0.0,5.27
9,37.5208283,22.3729083,1726224064000,14.0,0.0,5.27
9,37.5209283,22.3728266,1726224066000,20.0,0.0,5.27
9,37.5210966,22.37277,1726224068000,27.0,0.0,5.27
9,37.52128,22.3726966,1726224070000,33.0,0.0,5.27
9,37.5214916,22.3726116,1726224072000,39.0,0.0,5.27
9,37.5216916,22.3725199,1726224074000,37.0,0.0,5.27
9,37.521895,22.3724266,1726224077000,27.0,0.0,5.27
9,37.5220833,22.372395,1726224080000,24.0,0.0,5.27
9,37.5222783,22.37237,1726224083000,25.0,0.0,5.27
9,37.522465,22.37234,1726224085000,32.0,0.0,5.27
9,37.5227399,22.3723016,1726224088000,37.0,0.0,5.27
9,37.5229633,22.3722816,1726224090000,44.0,0.0,5.27
9,37.5232116,22.3722599,1726224092000,47.0,0.0,5.27
9,37.523535,22.3722233,1726224094000,54.0,0.0,5.27
9,37.5238499,22.3721683,1726224096000,56.0,0.0,5.27
9,37.5241516,22.3721366,1726224098000,55.0,0.0,5.27
9,37.5244433,22.3721283,1726224100000,53.0,0.0,5.27
9,37.5247316,22.3721116,1726224102000,54.0,0.0,5.27
9,37.5250633,22.3721166,1726224104000,60.0,0.0,5.27
9,37.5253749,22.37216,1726224106000,59.0,0.0,5.27
9,37.5256766,22.3722283,1726224108000,59.0,0.0,5.27
9,37.5259883,22.3722833,1726224110000,61.0,0.0,5.27
9,37.52629,22.3723433,1726224112000,61.0,0.0,5.27
9,37.5265866,22.3724033,1726224114000,61.0,0.0,5.27
9,37.5268816,22.3724566,1726224116000,58.0,0.0,5.269
9,37.52715,22.3725166,1726224118000,55.0,0.0,5.269
9,37.527395,22.3725933,1726224120000,49.0,0.0,5.268
9,37.5276266,22.3727099,1726224122000,50.0,0.0,5.269
9,37.527855,22.3728316,1726224124000,49.0,0.0,5.269
9,37.52809,22.3729033,1726224126000,47.0,0.0,5.27
9,37.5283483,22.3729449,1726224128000,49.0,0.0,5.27
9,37.52858,22.3729716,1726224130000,46.0,0.0,5.27
9,37.5288216,22.373075,1726224133000,29.0,0.0,5.27
9,37.5289783,22.3730833,1726224137000,22.0,0.0,5.27
9,37.5290349,22.3729566,1726224139000,20.0,0.0,5.27
9,37.5290349,22.3726566,1726224142000,32.0,0.0,5.27
9,37.5290333,22.3724066,1726224144000,39.0,0.0,5.27
9,37.5290883,22.37216,1726224145000,42.0,0.0,5.27
