vehicleId,lat,lng,dateStored,velocity,odometer,engineVoltage
4,38.0344883,23.7483633,1716382069000,0.0,0.0,0.0
4,38.0345616,23.7481999,1716382100000,0.0,0.0,0.0
4,38.0346483,23.7480199,1716382362000,6.0,0.0,0.0
4,38.0346666,23.7479266,1716382366000,9.0,0.0,0.0
4,38.0347033,23.7479183,1716382368000,6.0,0.0,0.0
4,38.0348683,23.7479166,1716382372000,14.0,0.0,0.0
4,38.0350533,23.7478833,1716382376000,18.0,0.0,0.0
4,38.0352083,23.74776,1716382382000,23.0,0.0,0.0
4,38.0353766,23.7476749,1716382387000,26.0,0.0,0.0
4,38.0355116,23.7475583,1716382391000,23.0,0.0,0.0
4,38.0349766,23.7474833,1716382893000,0.0,0.0,0.0
4,38.0349066,23.7474316,1716382899000,6.0,0.0,0.0
4,38.0348966,23.7474116,1716382900000,6.0,0.0,0.0
4,38.0353983,23.7480216,1716383471000,0.0,0.0,0.0
4,38.0351716,23.74816,1716383476000,6.0,0.0,0.0
4,38.0351166,23.74815,1716383481000,9.0,0.0,0.0
4,38.035115,23.7478849,1716383484000,17.0,0.0,0.0
4,38.0351433,23.7480499,1716383487000,16.0,0.0,0.0
4,38.0350933,23.7482083,1716383492000,9.0,0.0,0.0
4,38.03503,23.7482333,1716383494000,10.0,0.0,0.0
4,38.034925,23.7482183,1716383497000,11.0,0.0,0.0
4,38.0348383,23.748295,1716383499000,10.0,0.0,0.0
4,38.0347449,23.7483433,1716383515000,7.0,0.0,0.0
4,38.0347566,23.748355,1716383520000,8.0,0.0,0.0
4,38.0347333,23.7484166,1716383527000,6.0,0.0,0.0
4,38.0349616,23.7482233,1716383559000,10.0,0.0,0.0
4,38.0350433,23.7481549,1716383580000,0.0,0.0,0.0
4,38.03454,23.7485533,1716384641000,0.0,0.0,0.0
4,38.0345333,23.7484549,1716384657000,10.0,0.0,0.0
4,38.0343283,23.7488566,1716384674000,0.0,0.0,0.0
4,38.0342533,23.7490249,1716384685000,0.0,0.0,0.0
4,38.03446,23.7493883,1716384717000,4.0,0.0,0.0
4,38.0346333,23.749565,1716384748000,0.0,0.0,0.0
4,38.0346599,23.7496216,1716384752000,0.0,0.0,0.0
4,38.034535,23.7494983,1716384765000,7.0,0.0,0.0
4,38.03448,23.7492299,1716384766000,10.0,0.0,0.0
4,38.0343633,23.748965,1716384768000,4.0,0.0,0.0
4,38.0342066,23.7487466,1716384781000,9.0,0.0,0.0
4,38.0341633,23.7487766,1716384793000,6.0,0.0,0.0
4,38.0342766,23.7485883,1716384810000,0.0,0.0,0.0
4,38.0345216,23.7484033,1716384839000,1.0,0.0,0.0
4,38.0347449,23.7482299,1716384845000,6.0,0.0,0.0
4,38.03487,23.7480199,1716384853000,7.0,0.0,0.0
4,38.0348883,23.7478666,1716384863000,0.0,0.0,0.0
4,37.510655,22.3863566,1726052783000,0.0,0.0,4.773
4,37.51062,22.386475,1726052784000,8.0,0.0,4.773
4,37.5104316,22.38649,1726052794000,6.0,0.0,4.773
4,37.5104316,22.38649,1726056919000,0.0,0.0,4.773
4,37.5104316,22.38649,1726057361000,0.0,0.0,4.773
4,37.5104316,22.38649,1726057391000,0.0,0.0,4.773
4,37.5104316,22.38649,1726057876000,0.0,0.0,4.773
4,37.5109933,22.3862533,1726057906000,0.0,0.0,4.773
