vehicleId,lat,lng,dateStored,velocity,odometer,engineVoltage
11,38.0345733,23.7481833,1716382789000,0.0,0.0,0.0
11,38.0345733,23.7481833,1716382876000,0.0,0.0,0.0
11,38.0345733,23.7481833,1716382939000,0.0,0.0,0.0
11,38.0345733,23.7481833,1716382955000,0.0,0.0,0.0
11,38.0345733,23.7481833,1716383018000,0.0,0.0,0.0
11,38.0345733,23.7481833,1716383227000,0.0,0.0,0.0
11,38.0345733,23.7481833,1716383291000,0.0,0.0,0.0
11,38.0345733,23.7481833,1716383303000,0.0,0.0,0.0
11,38.0345733,23.7481833,1716383373000,0.0,0.0,0.0
11,38.0345733,23.7481833,1716383670000,0.0,0.0,0.0
11,38.0345583,23.748065,1716383824000,0.0,0.0,0.0
11,38.03462,23.748135,1716384246000,8.0,0.0,0.0
11,38.034665,23.7480683,1716384248000,7.0,0.0,0.0
11,38.0344033,23.74834,1716384287000,0.0,0.0,0.0
11,38.0345849,23.7481733,1716384289000,0.0,0.0,0.0
11,38.0345849,23.7481733,1716384296000,6.0,0.0,0.0
11,38.0346216,23.74812,1716384299000,12.0,0.0,0.0
11,38.034675,23.7480533,1716384314000,7.0,0.0,0.0
11,38.0347283,23.7479833,1716384318000,13.0,0.0,0.0
11,38.034615,23.74822,1716384322000,4.0,0.0,0.0
11,38.0347766,23.748015,1716384335000,18.0,0.0,0.0
11,38.0349566,23.7478999,1716384359000,5.0,0.0,0.0
11,38.0349683,23.7480766,1716384386000,8.0,0.0,0.0
11,38.0349,23.7481383,1716384388000,10.0,0.0,0.0
11,38.0347433,23.7482783,1716384392000,19.0,0.0,0.0
11,38.03456,23.7483616,1716384395000,18.0,0.0,0.0
11,38.0344266,23.74833,1716384398000,17.0,0.0,0.0
11,38.0346133,23.748175,1716384402000,11.0,0.0,0.0
11,38.034805,23.748045,1716384405000,19.0,0.0,0.0
11,38.0349366,23.7478449,1716384408000,26.0,0.0,0.0
11,38.0351033,23.7476483,1716384410000,34.0,0.0,0.0
11,38.035275,23.7475149,1716384412000,43.0,0.0,0.0
11,38.0354299,23.747335,1716384416000,44.0,0.0,0.0
11,38.0356,23.747165,1716384420000,42.0,0.0,0.0
11,38.0357266,23.7470366,1716384437000,23.0,0.0,0.0
11,38.0355916,23.7472766,1716384443000,0.0,0.0,0.0
11,38.0346633,23.7481783,1716384534000,10.0,0.0,0.0
11,38.0345566,23.7481416,1716384553000,6.0,0.0,0.0
11,38.0346183,23.7480049,1716384557000,6.0,0.0,0.0
11,38.0346116,23.7479449,1716384559000,8.0,0.0,0.0
11,38.0343683,23.7481999,1716384587000,7.0,0.0,0.0
11,38.0345466,23.7479116,1716384600000,6.0,0.0,0.0
11,38.03475,23.7478216,1716384603000,8.0,0.0,0.0
11,38.0349533,23.7476833,1716384605000,16.0,0.0,0.0
11,38.0341183,23.7483933,1716384659000,15.0,0.0,0.0
11,38.0342966,23.7482516,1716384661000,11.0,0.0,0.0
11,38.0344149,23.7482066,1716384669000,6.0,0.0,0.0
11,38.0345633,23.74803,1716384678000,10.0,0.0,0.0
11,38.0347283,23.7479116,1716384684000,14.0,0.0,0.0
11,38.0347533,23.7478933,1716384686000,9.0,0.0,0.0
11,38.0339533,23.7486633,1716384724000,24.0,0.0,0.0
11,38.03404,23.7485433,1716384731000,8.0,0.0,0.0
11,38.0343366,23.7482766,1716384733000,4.0,0.0,0.0
11,38.0344016,23.7481816,1716384734000,6.0,0.0,0.0
11,38.034365,23.7481016,1716384736000,12.0,0.0,0.0
11,38.034165,23.7481066,1716384740000,13.0,0.0,0.0
11,38.0341033,23.7482083,1716384743000,8.0,0.0,0.0
11,38.0342833,23.7483266,1716384764000,6.0,0.0,0.0
11,38.0343183,23.7483716,1716384767000,11.0,0.0,0.0
11,38.0342566,23.7483683,1716384768000,18.0,0.0,0.0
11,38.0343599,23.7483349,1716384777000,15.0,0.0,0.0
11,38.0342416,23.74851,1716384781000,16.0,0.0,0.0
11,38.03416,23.7487249,1716384787000,14.0,0.0,0.0
11,38.034095,23.7488016,1716384790000,7.0,0.0,0.0
11,38.034245,23.7486533,1716384797000,6.0,0.0,0.0
11,38.0340699,23.7487966,1716384804000,6.0,0.0,0.0
11,38.0340599,23.748765,1716384807000,11.0,0.0,0.0
11,38.0344483,23.7483383,1716384810000,15.0,0.0,0.0
11,38.0346083,23.7481999,1716384811000,16.0,0.0,0.0
11,38.0348366,23.7479666,1716384814000,17.0,0.0,0.0
