vehicleId,lat,lng,dateStored,velocity,odometer,engineVoltage
18,38.0342483,23.7481633,1716383297000,0.0,0.0,0.0
18,38.0344366,23.748205,1716383298000,0.0,0.0,0.0
18,38.0345233,23.7482516,1716383333000,0.0,0.0,0.0
18,38.0346866,23.7481549,1716383728000,6.0,0.0,0.0
18,38.0347883,23.7479899,1716383742000,11.0,0.0,0.0
18,38.0347716,23.74791,1716383758000,6.0,0.0,0.0
18,38.034805,23.7478249,1716383760000,8.0,0.0,0.0
18,38.034805,23.7478849,1716383769000,7.0,0.0,0.0
18,38.0347483,23.748055,1716383775000,7.0,0.0,0.0
18,38.0347766,23.7478283,1716383787000,9.0,0.0,0.0
18,38.0348233,23.7477616,1716383790000,7.0,0.0,0.0
18,38.0348166,23.7477283,1716383792000,6.0,0.0,0.0
18,38.0349416,23.7475233,1716383799000,0.0,0.0,0.0
18,38.0349683,23.7474699,1716383800000,6.0,0.0,0.0
18,38.0351583,23.7474516,1716383811000,8.0,0.0,0.0
18,38.0351749,23.7474883,1716383821000,0.0,0.0,0.0
18,38.034625,23.7478766,1716384040000,0.0,0.0,0.0
18,38.0346833,23.74788,1716384050000,6.0,0.0,0.0
18,38.0345866,23.7481033,1716384061000,15.0,0.0,0.0
18,38.0344983,23.7482066,1716384071000,6.0,0.0,0.0
18,38.0344133,23.74831,1716384072000,5.0,0.0,0.0
18,38.0345633,23.7479716,1716384106000,8.0,0.0,0.0
18,38.0345466,23.7480066,1716384112000,8.0,0.0,0.0
18,38.0345583,23.7480266,1716384116000,11.0,0.0,0.0
18,38.0346183,23.7479866,1716384122000,14.0,0.0,0.0
18,38.034645,23.7479566,1716384127000,10.0,0.0,0.0
18,38.0346683,23.7480249,1716384171000,6.0,0.0,0.0
18,38.0347183,23.7479583,1716384173000,7.0,0.0,0.0
18,38.0343516,23.7483566,1716384321000,5.0,0.0,0.0
18,38.034325,23.7483833,1716384324000,8.0,0.0,0.0
18,38.0343466,23.7484316,1716384334000,14.0,0.0,0.0
18,38.0343233,23.74841,1716384335000,13.0,0.0,0.0
18,38.034165,23.7485316,1716384352000,0.0,0.0,0.0
18,38.03409,23.748625,1716384356000,8.0,0.0,0.0
18,38.03433,23.7483933,1716384362000,7.0,0.0,0.0
18,38.0343766,23.7483133,1716384365000,8.0,0.0,0.0
18,38.034365,23.7482599,1716384370000,0.0,0.0,0.0
18,38.0342949,23.7484866,1716384419000,5.0,0.0,0.0
18,38.0342366,23.7485066,1716384429000,6.0,0.0,0.0
18,38.0342516,23.7485616,1716384431000,9.0,0.0,0.0
18,38.0342966,23.7486133,1716384433000,10.0,0.0,0.0
18,38.0343283,23.7486116,1716384434000,9.0,0.0,0.0
18,38.0343466,23.7485933,1716384436000,7.0,0.0,0.0
18,38.0343733,23.7485716,1716384441000,6.0,0.0,0.0
18,38.0343783,23.7485233,1716384443000,7.0,0.0,0.0
18,38.03418,23.7484833,1716384456000,10.0,0.0,0.0
18,38.03415,23.7485833,1716384464000,8.0,0.0,0.0
18,38.0340983,23.7485949,1716384465000,7.0,0.0,0.0
18,38.0341466,23.7485166,1716384474000,8.0,0.0,0.0
18,38.034275,23.7483483,1716384486000,0.0,0.0,0.0
18,38.0342766,23.7483683,1716384491000,11.0,0.0,0.0
18,38.03425,23.748435,1716384498000,7.0,0.0,0.0
18,38.0342333,23.7485066,1716384500000,7.0,0.0,0.0
18,38.0342266,23.7485616,1716384502000,8.0,0.0,0.0
18,38.0343449,23.7483566,1716384508000,4.0,0.0,0.0
18,38.0343583,23.7483349,1716384509000,6.0,0.0,0.0
18,38.0344733,23.748135,1716384517000,10.0,0.0,0.0
18,38.0345483,23.7479283,1716384522000,9.0,0.0,0.0
18,38.0345683,23.7479066,1716384524000,6.0,0.0,0.0
18,38.034635,23.747925,1716384542000,7.0,0.0,0.0
18,38.03465,23.7479449,1716384544000,11.0,0.0,0.0
18,38.0345816,23.7480566,1716384552000,6.0,0.0,0.0
18,38.0345883,23.7480233,1716384599000,9.0,0.0,0.0
18,38.0345283,23.7480349,1716384609000,7.0,0.0,0.0
18,38.0346483,23.747905,1716384622000,7.0,0.0,0.0
18,38.0346133,23.7480466,1716384632000,0.0,0.0,0.0
18,38.0345516,23.7480499,1716384653000,7.0,0.0,0.0
18,38.0345266,23.74806,1716384662000,6.0,0.0,0.0
18,38.0346116,23.7479883,1716384672000,8.0,0.0,0.0
18,38.0345616,23.7480699,1716384684000,5.0,0.0,0.0
18,38.0344916,23.748115,1716384719000,8.0,0.0,0.0
18,38.0343433,23.7482533,1716384725000,14.0,0.0,0.0
18,38.034305,23.7482783,1716384728000,7.0,0.0,0.0
18,38.034305,23.7483183,1716384734000,7.0,0.0,0.0
18,38.0342666,23.7483516,1716384744000,14.0,0.0,0.0
18,38.0343433,23.7485133,1716384763000,7.0,0.0,0.0
18,38.03445,23.7483066,1716384782000,1.0,0.0,0.0
18,38.0344633,23.7482833,1716384786000,7.0,0.0,0.0
18,38.0346233,23.7481549,1716384794000,7.0,0.0,0.0
18,38.0347766,23.7480166,1716384798000,12.0,0.0,0.0
18,38.0349616,23.7478849,1716384803000,18.0,0.0,0.0
18,38.0351033,23.7478083,1716384810000,24.0,0.0,0.0
18,38.03513,23.74771,1716384820000,9.0,0.0,0.0
18,38.0351383,23.7477116,1716384824000,6.0,0.0,0.0
18,38.0349433,23.7478733,1716384842000,0.0,0.0,0.0
18,38.0349016,23.7479183,1716384852000,6.0,0.0,0.0
18,38.03487,23.7477649,1716385184000,8.0,0.0,0.0
18,38.0348466,23.74782,1716385187000,6.0,0.0,0.0
18,38.03477,23.7479566,1716385209000,0.0,0.0,0.0
